codigo,data,numero,tipo,cod_sessao,fase_sessao,num_orador,nome_orador,partido_orador,uf_orador,hora_inicio_discurso,indexacao,num_quarto,num_insercao,text,doc_id
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 15:24:00,"Vice-prefeita,Cabedelo (PB),Economia,Turismo,Paraíba,Bancada parlamentar,Desenvolvimento regional",4295978,1,"O Deputado saudou a Vice-Prefeita de Cabedelo (PB), Camila Holanda, destacando a importância da cidade portuária da Paraíba na economia e no turismo. Elogiou o trabalho de Camila, que foi eleita no ano anterior e conquistou a população local com seu carisma. Além disso, se comprometeu a apoiar a cidade, oferecendo recursos para resolver questões como segurança pública, moradia, infraestrutura e turismo, e afirmou que toda a bancada paraibana está à disposição para ajudar no desenvolvimento de Cabedelo.",BC_4295978_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Silvia Waiãpi,PL,AP,15/04/2025 15:24:00,"Departamento de Polícia Legislativa (DEPOL),Polícia militar,Distrito Federal (Brasil),proteção,Deputada federal,Ameaça,Assessor Parlamentar,Acampamento Terra Livre (ATL),Tentativa (crime),invasão,Câmara dos Deputados,manifestação,Violência,Grupo indígena,Democracia,Segurança pública",4295979,1,"A Deputada agradeceu à Polícia Legislativa, ao Depol e à Polícia Militar do Distrito Federal pela proteção que recebeu após ameaças de morte. Relatou ter sido ameaçada por uma assessora de um Deputado Federal e novamente por grupos durante o Acampamento Terra Livre (ATL, quando tentaram invadir a Câmara. Criticou manifestações violentas de grupos indígenas, destacando que, enquanto respeita os direitos dos povos indígenas, acredita que essas ações não devem ferir a propriedade de outros cidadãos. Denunciou, também, tentativas de desestabilizar o Brasil, especialmente a soberania da Amazônia, e afirmou que a Constituição de 1988, que reconhece os indígenas como cidadãos com direitos, deve ser respeitada. Por último, agradeceu pela proteção que lhe foi oferecida, destacando a importância da segurança pública e da estabilidade democrática.",BC_4295979_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Coronel Assis,UNIÃO,MT,15/04/2025 15:36:00,"Departamento de Polícia Legislativa (DEPOL),atuação,proteção,Edifício,Câmara dos Deputados,segurança",4295985,1,"O Deputado defendeu o Departamento de Polícia Legislativa (Depol), criticando a tentativa de desmoralizar a atuação dos agentes de segurança que protegem a Câmara dos Deputados. Destacou que os protocolos de contenção de distúrbios e proteção de instalações físicas foram seguidos corretamente, com o uso de agentes químicos apenas após o rompimento da barreira de segurança. Repudiou a atitude de alguns Parlamentares que têm atacado a reputação do Depol e sugeriu que a Câmara faça uma representação formal para defender a instituição que protege os Parlamentares e a Casa.",BC_4295985_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Carlos Jordy,PL,RJ,15/04/2025 15:40:00,"Departamento de Polícia Legislativa (DEPOL),atuação,invasão,Câmara dos Deputados,manifestação,Acampamento Terra Livre (ATL),Esquerda política,Deputado federal,Partido Socialismo e Liberdade (PSOL),Indígenas",4295990,1,"O Deputado expressou total apoio ao Departamento de Polícia Legislativa (Depol), elogiando sua atuação eficaz ao impedir uma invasão na Câmara dos Deputados durante uma manifestação, que foi liderada por membros da Esquerda, incluindo Deputados do PSOL e indígenas. Criticou o comportamento de alguns manifestantes, apontando que, enquanto manifestações de grupos de apoio ao Governo são vistas como democráticas, protestos contrários são considerados golpes de Estado. Ressaltou o papel crucial do Depol em evitar violência e destruição no Congresso, agradecendo pela proteção dos Parlamentares e do Congresso Nacional.",BC_4295990_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Rodrigo Valadares,UNIÃO,SE,15/04/2025 15:40:00,"Requerimento de urgência,Projeto de lei ordinária,anistia,Preso,manifestação,Janeiro,Brasília (DF),Governo federal,Esquerda política",4295991,1,"O Deputado comemorou o protocolo do requerimento de urgência para a tramitação do projeto de anistia, defendendo que a medida é justa para as pessoas envolvidas nos acontecimentos de 8 de janeiro. Afirmou que o apoio de 264 assinaturas para o requerimento demonstra a sensibilidade da Casa para com a anistia humanitária. Criticou o tratamento das pessoas presas após o episódio, comparando-o ao tratamento mais brando dado a outras manifestações, e acusou o Governo e a esquerda de serem desumanos.",BC_4295991_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Reimont,PT,RJ,15/04/2025 15:44:00,"Extrema direita,Direita política,Ódio,tratamento,Presidente da República,Prisão,Saúde,anistia,Preso,manifestação,Janeiro,Brasília (DF),benefício,Ex-presidente da República,rompimento,Estado Democrático de Direito,População,Rejeição",4295995,1,"O Deputado criticou a extrema-direita, destacando sua postura de ódio e insensibilidade, em contraste com o tratamento dado ao ex-Presidente Lula durante sua prisão e recuperação de saúde. Condenou a tentativa de anistiar os envolvidos no ataque de 8 de janeiro de 2023, qualificando essa proposta como uma tentativa de libertar o ex-Presidente dos seus crimes. Afirmou que a anistia é uma medida para quem já está condenado e defendeu que o crime, especialmente o rompimento do pacto democrático, não deve ser perdoado. Ressaltou, ainda, que 52% da sociedade rejeitam a anistia e finalizou com um apelo ao amor como força para vencer o ódio.",BC_4295995_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Sanderson,PL,RS,15/04/2025 15:48:00,"Supremo Tribunal Federal (STF),anulação,Processo judicial,contra,Presidente da República,Corrupção,Lavagem de dinheiro,Crime,favorecimento,parcialidade,Congresso Nacional,anistia,Preso,manifestação,Janeiro,Brasília (DF)",4295998,1,"O Deputado criticou a decisão da Suprema Corte de anular os processos contra o Presidente Lula em 2021, chamando-a de ""golpe de Estado"" e ""heresia jurídica"". Apesar da anulação, ressaltou que as provas de corrupção e lavagem de dinheiro ainda estão presentes, apresentando uma lista detalhada de documentos e depoimentos que comprovariam os crimes. Acusou o Supremo Tibunal Federal (STF) de proteger Lula, enquanto defendeu a aprovação de uma anistia para pessoas inocentes, mas sem perdão para criminosos como o Presidente. Concluiu afirmando que, enquanto o STF não fez justiça, o Congresso deve assumir essa responsabilidade em favor da população brasileira.",BC_4295998_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Ricardo Ayres,REPUBLICANOS,TO,15/04/2025 15:56:00,"Plebiscito,População,Decisão,anistia,Preso,Ato antidemocrático,Janeiro,Brasília (DF)
Município,queda,Ponte,Rio Tocantins,Projeto de lei ordinária,Plano de Emergência para Obras de Arte Especiais (PEMOAE),Obra de arte (engenharia civil),Obra pública,Desastre,prevenção,manutenção,Infraestrutura,obrigatoriedade,inspeção",4296004,1,"O Deputado defendeu a realização de um plebiscito para que o povo decida sobre a concessão de anistia aos envolvidos nos atos de 8 de janeiro de 2023. Argumentou que a população deve ser ouvida diretamente em um tema tão divisivo, e que nem o Parlamento nem as instituições judiciais possuem legitimidade plena para tomar essa decisão sozinhos. Destacou a importância de distinguir entre os diferentes níveis de envolvimento nos atos e afirmou que um plebiscito seria um passo para pacificar o País, comparando a proposta ao processo que definiu a forma de governo em 1993. Além disso, relatou visitas a Municípios afetados pela queda de uma ponte sobre o Rio Tocantins e apresentou projetos de lei para obrigar inspeções periódicas em obras públicas e criar planos de emergência em casos de desastres, propondo também um fundo específico para manutenção dessas infraestruturas.",BC_4296004_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cleber Verde,MDB,MA,15/04/2025 16:12:00,"Jornalista,Radialista,Maranhão,Falecimento,Homenagem póstuma",4296009,1,"O Deputado manifestou pesar pelo falecimento do jornalista e radialista Luís Cardoso, aos 65 anos. Informou que Cardoso teve uma carreira marcante em diversos veículos impressos e televisivos do Maranhão, sendo fundador da revista Atos &amp; Fatos e do influente Blog do Luís Cardoso, considerado o site mais acessado do Estado. Ressaltou a importância de sua contribuição para o jornalismo político maranhense e prestou condolências à família, destacando a atuação do jornalista na cobertura da política local.",BC_4296009_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Coronel Assis,UNIÃO,MT,15/04/2025 16:16:00,"Segurança pública,Proposta de Emenda à Constituição,Governo federal,Sistema carcerário,favorecimento,Criminoso,Audiência de custódia,Órgão de segurança pública,Polícia,Investimento,Presídio,combate,Crime organizado,Impunidade",4296012,1,"O Deputado criticou a condução da segurança pública pelo Governo Federal e pelo Ministério da Justiça, defendendo a atuação integrada das forças policiais e repudiando declarações que apontam falta de cooperação entre elas. Destacou operações bem-sucedidas contra o tráfico de drogas, questionou a efetividade da Proposta de Emenda à Constituição da Segurança Pública e criticou o sistema penal brasileiro, que favoreceria criminosos em detrimento das vítimas e dos agentes de segurança. Condenou práticas como a audiência de custódia e a política de desencarceramento, e defendeu um sistema de justiça mais rígido, com investimentos em presídios e ações efetivas contra o crime organizado e a impunidade.",BC_4296012_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Fausto Santos Jr.,UNIÃO,AM,15/04/2025 16:28:00,"Posto de fiscalização,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama),Aeroporto Internacional de Manaus Eduardo Gomes,desativação,Prejuízo,Família,Área rural,Rio Negro,Peixe ornamental,Exportação,subsistência,incentivo,Tráfico de animais silvestres,informalidade,Ministro de Estado,Ministério da Pesca e Aquicultura,Vice-presidente da República",4296020,1,"O Deputado fez um apelo contra a desativação do posto do Ibama no aeroporto de Manaus, destacando que a medida prejudica gravemente o mercado legal de exportação de peixes ornamentais, atividade essencial para a subsistência de muitas famílias da zona rural do Rio Negro. Alertou que essa decisão pode incentivar o tráfico ilegal de animais silvestres e forçar trabalhadores à informalidade. Informou já ter tratado do tema com o Ministro da Pesca e o Vice-Presidente da República, e pediu a reativação do posto como forma de preservar a economia local e combater a ilegalidade.",BC_4296020_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Carlos Jordy,PL,RJ,15/04/2025 16:28:00,"Supremo Tribunal Federal (STF),Autoritarismo,Abuso de poder,Perseguição política,Poder Moderador,anistia,Preso,Ato antidemocrático,Janeiro,Brasília (DF),Condenação judicial,ilegitimidade,Congresso Nacional,Poder Judiciário",4296021,1,"O Deputado criticou o Supremo Tribunal Federal (STF) e defendeu o pedido de anistia para os envolvidos nos atos de 8 de janeiro, argumentando que muitos estão sendo punidos injustamente. Afirmou que o STF age de forma autoritária, comete abusos, persegue adversários políticos e se coloca como um ""Poder moderador"" acima do Legislativo e do Executivo. Afirmou que a anistia é necessária não como confissão de culpa, mas como resposta a condenações que considera ilegítimas. Por fim, conclamou o Congresso a reagir contra o que classificou como abusos do Judiciário.",BC_4296021_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 16:32:00,"Presidente da República,declaração,desrespeito,Ex-presidente da República,Vítima,Atentado,Saúde",4296025,1,"O Deputado criticou o Presidente Lula por declarações recentes que desrespeitariam a gravidade da facada sofrida por Jair Bolsonaro em 2018. Acusou Lula de fazer chacota com um atentado que quase tirou a vida do ex-Presidente, ressaltando as várias cirurgias pelas quais Bolsonaro passou desde então. Afirmou que as falas de Lula são irresponsáveis e inaceitáveis para alguém que ocupa o cargo mais alto da República.",BC_4296025_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Marcel van Hattem,NOVO,RS,15/04/2025 16:36:00,"Supremo Tribunal Federal (STF),comparação,Criminoso,controle,Política,intimidação,Parlamentar,anistia,Preso,manifestação,Janeiro,Brasília (DF),declaração,Ministro do Supremo Tribunal Federal,Operação Lava Jato,Organização criminosa,Esquerda política,Hipocrisia,Perseguição política",4296028,1,"O Deputado criticou o Supremo Tribunal Federal (STF), acusando alguns de seus Ministros de agirem como ""mafiosos"", ao usarem métodos inescrupulosos para controlar a política e pressionar Parlamentares contrários à sua agenda. Baseado em matérias jornalísticas, afirmou que há uma tentativa de intimidação contra aqueles que defendem a anistia de manifestantes, e relatou que foi ameaçado após declarações feitas na tribuna. Condenou também a fala do Ministro Gilmar Mendes, que comparou a Operação Lava Jato ao PCC, e questionou a falta de consequências legais para esse tipo de declaração. Por fim, criticou a suposta hipocrisia de Parlamentares de esquerda, que ignoram a perseguição política contra adversários, mas se mobilizam quando os alvos são de seu grupo.",BC_4296028_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Luiz Lima,PL,RJ,15/04/2025 16:40:00,"Supremo Tribunal Federal (STF),julgamento,caráter político,Preso,Ato antidemocrático,Janeiro,Brasília (DF),comparação,Prejuízo,gestão,Caixa de Previdência dos Funcionários do Banco do Brasil (PREVI),Ex-,Tesoureiro,Partido dos Trabalhadores (PT),Auditoria,Tribunal de Contas da União (TCU),Vantagem pessoal,Companhia Vale do Rio Doce (VALE)",4296031,1,"O Deputado criticou o Supremo Tribunal Federal (STF) por misturar julgamento jurídico com político no caso dos atos de 8 de janeiro de 2023, cujo prejuízo foi de R$ 16 milhões. Comparou esse valor às perdas de R$ 17,7 bilhões da Previ, fundo de pensão do Banco do Brasil, em 2024, atribuídas à má gestão do presidente João Luiz Fukunaga, nomeado por João Vaccari Neto, ex-tesoureiro do PT. Citou, ainda, uma auditoria aberta pelo Tribunal de Contas da União (TCU) para investigar possíveis irregularidades, conflitos de interesse e uso indevido da posição para obter vantagens pessoais, como assento no conselho da Vale com salário milionário. Encerrando, alertou para o risco que essa má gestão representa para milhares de pensionistas.",BC_4296031_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 16:48:00,"Presídio,Cuité (PB),precariedade,Policial,Preso,Governador,Paraíba,Segurança pública",4296035,1,"O Deputado denunciou as precárias condições da Cadeia Pública de Cuité, na Paraíba, cuja segurança é responsabilidade do 9º Batalhão da Polícia Militar. Afirmou que imagens e fotos comprovam a situação degradante enfrentada tanto por policiais quanto por detentos e criticou a falta de atenção do Governador João Azevêdo, aliado do Presidente Lula, à segurança pública. Fez um apelo por providências urgentes, destacando que a unidade prisional ""pede socorro"".",BC_4296035_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Sargento Fahur,PSD,PR,15/04/2025 16:48:00,"anistia,Preso,manifestação,Janeiro,Brasília (DF),Golpe de Estado (crime),Tumulto,protesto,Eleição,Presidente da República,Condenação,Corrupção,Poder Judiciário,parcialidade,tratamento,Parlamentar",4296036,1,"O Deputado se pronunciou sobre a anistia, defendendo a sua posição a favor da medida, apesar das críticas de veículos de imprensa e da Esquerda. Explicou que, embora sua trajetória seja de combate à criminalidade, acredita que as pessoas envolvidas no episódio de 8 de janeiro não eram golpistas, mas sim cidadãos revoltados com a eleição de Luiz Inácio Lula da Silva, um ex-condenado por corrupção. Criticou a ideia de golpe, afirmando que não houve tentativa de golpe no Brasil, mas sim uma manifestação popular contra a eleição de Lula. Além disso, questionou a desigualdade no tratamento de Parlamentares que chamam Lula de ""ladrão"" e outros que foram absolvidos por falas semelhantes.",BC_4296036_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Weliton Prado,SOLIDARIEDADE,MG,15/04/2025 16:52:00,"Ministério da Saúde,reposição,Insulina,Roubo,Uberlândia (MG),Diabetes,Medicação,Proposição legislativa,Aumento da pena,Medicamento,Risco sanitário",4296040,1,"O Deputado fez um apelo urgente ao Ministério da Saúde para a reposição imediata de mais de mil frascos e canetas de insulina que foram roubados à mão armada em Uberlândia (MG). Classificou o crime como um atentado à vida, já que paciendurecer as penas em casos de roubo de medicamentes com diabetes não podem ficar sem medicação sob risco de morte. Além disso, anunciou a apresentação de um projeto de lei para entos, especialmente quando envolvem risco direto à saúde e à vida da população.",BC_4296040_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Erika Kokay,PT,DF,15/04/2025 16:56:00,"anistia,Projeto de lei ordinária,Ato antidemocrático,Janeiro,Brasília (DF),Tentativa (crime),Golpe de Estado (crime),planejamento,Homicídio,Autoridade,depredação,Impunidade,Financiador,Crítica
Conselho de Ética e Decoro Parlamentar,uso político,julgamento,Deputado federal,Violência física
Governo federal,redução,Desemprego,Programa social,Vacinação",4296043,1,"A Deputada criticou a proposta de anistia aos envolvidos nos atos antidemocráticos de 8 de janeiro de 2023, afirmando que esses atos incluíram tentativa de golpe, depredações e ameaças à vida de autoridades. Denunciou a tentativa de impunidade generalizada, inclusive para financiadores e organizadores. Também questionou o uso político do Conselho de Ética contra o Deputado Glauber Braga e destacou a disparidade de tratamento em casos de agressões físicas no Parlamento. Finalizou defendendo a democracia e mencionando avanços do atual Governo, como a queda no desemprego, o retorno de programas sociais e o reforço na vacinação.",BC_4296043_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 17:04:00,"Requerimento de urgência,Projeto de lei ordinária,anistia,Preso,Ato antidemocrático,Janeiro,Brasília (DF),comparação,Ditadura militar,Governo federal,Supremo Tribunal Federal (STF),Rede Globo de Televisão,Hipocrisia,Prisão ilegal,Pauta (processo legislativo),Votação,Democracia",4296047,1,"O&nbsp;Deputado defendeu a votação do pedido de urgência do projeto de anistia às pessoas presas após os atos de 8 de janeiro. Comparou a situação atual com a anistia ampla, geral e irrestrita aprovada na ditadura militar, destacando que até exilados e pessoas acusadas de terrorismo foram perdoados na época. Criticou o Governo Lula, o Supremo Tribunal Federal (STF) e a Rede Globo, acusando-os de hipocrisia por se oporem à anistia agora, apesar de defenderem esse princípio no passado. Ressaltou que o objetivo não é perdoar criminosos perigosos, mas pessoas que foram presas injustamente, como a cabeleireira Débora. Por fim, pediu que a Mesa Diretora da Câmara paute a urgência do projeto e permita que o plenário decida democraticamente.",BC_4296047_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Daiana Santos,PCdoB,RS,15/04/2025 17:08:00,"Parecer (proposição legislativa),Projeto de lei ordinária,Agravação penal,Crime,Injúria racial,Vítima,Mulher,Idoso",4296050,1,"A Deputada proferiu parecer ao Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas.",BC_4296050_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Tarcísio Motta,PSOL,RJ,15/04/2025 17:16:00,"Discussão,Projeto de lei ordinária,favorável",4296055,1,"O Deputado discutiu o Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas.",BC_4296055_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Chico Alencar,PSOL,RJ,15/04/2025 17:20:00,"Discussão,Projeto de lei ordinária,favorável",4296071,1,"O Deputado discutiu o Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas.",BC_4296071_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Ribamar Silva,PSD,SP,15/04/2025 17:28:00,"Vereador,Carapicuíba (SP),Câmara dos Deputados",4296082,1,"O Deputado registrou a visita do Vereador Fabinho Reis, de Carapicuíba (SP), à Câmara dos Deputados. Destacou o trabalho do Parlamentar municipal, que foi o mais votado nas últimas eleições na cidade e que atua com dedicação em favor da população. Ressaltou que a visita teve como objetivo buscar recursos para Carapicuíba e fortalecer as ações da Prefeitura local. Por fim, parabenizou o Vereador pela atuação e colocou seu gabinete e o Parlamento federal à disposição para contribuir com o desenvolvimento do Município.",BC_4296082_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Chico Alencar,PSOL,RJ,15/04/2025 17:28:00,"Encaminhamento de votação,Projeto de lei ordinária,favorável",4296084,1,"O Deputado encaminhou a votação o Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas.",BC_4296084_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 17:28:00,"Discussão,Projeto de lei ordinária,favorável
Segurança pública,Pauta (processo legislativo)",4296085,1,"O Deputado discutiu o Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas. Ao final, anunciou que voltará a debater a crise da segurança pública, classificada como o tema mais sensível para a população brasileira em 2025.",BC_4296085_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 17:32:00,"Orientação de bancada,Projeto de lei ordinária,Partido Liberal (PL),Voto favorável
Alagoas,Recém-nascido,Homicídio,Prisão perpétua",4296089,1,"O Deputado orientou a bancada na votação do Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas.&nbsp;Na oportunidade, reiterou o apelo pela revisão do Código Penal brasileiro, ressaltando que a legislação em vigor é da década de 1940 e não reflete mais a realidade do País em 2025. Mencionou o assassinato de uma recém-nascida em Alagoas, episódio que revelaria a necessidade de penas mais severas, como a prisão perpétua. Concluiu destacando que a sociedade cobra respostas firmes do Congresso Nacional e defendeu que o Parlamento assuma a responsabilidade por atualizar a legislação penal.",BC_4296089_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Marcel van Hattem,NOVO,RS,15/04/2025 17:32:00,"Orientação de bancada,Projeto de lei ordinária,Partido Novo (NOVO),Voto contrário
Presidente da República,Preso,Política de segurança pública",4296090,1,"O Deputado orientou a bancada na votação do Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas. Na oportunidade, apontou que o atual Presidente da República deveria estar preso pelos supostos crimes que cometeu e que não teriam sido julgados com isenção, mas anulados por manobras jurídicas. Concluiu criticando a atuação do Governo diante da insegurança no país.",BC_4296090_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Jorge Solla,PT,BA,15/04/2025 17:36:00,"Orientação de bancada,Projeto de lei ordinária,Governo,Base de apoio político,Voto favorável
Tentativa (crime),Golpe de Estado (crime),Ex-presidente da República,Democracia,Ato antidemocrático
Rede social,Crime de ódio",4296099,1,"O Deputado orientou a bancada na votação do Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas.&nbsp;Além disso, defendeu medidas complementares, como a regulação das redes sociais que seriam terreno fértil para a prática de crimes de ódio. Em seguida, afirmou confiar na Justiça e reiterou que o ex-Presidente Jair Bolsonaro deve ser responsabilizado pelas tentativas de golpe de Estado, incluindo ataques às instituições e ações violentas planejadas durante o período de transição; e rejeitou a ideia de apagar da memória o episódio do 8 de Janeiro, apontando sua gravidade e impacto sobre a democracia brasileira.",BC_4296099_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Talíria Petrone,PSOL,RJ,15/04/2025 17:36:00,"Acampamento Terra Livre (ATL),População indígena,Deputada federal,comparação,Ato antidemocrático,Racismo estrutural",4296103,1,"A Deputada repudiou a ação policial durante a marcha do Acampamento Terra Livre (ATL), que impediu a entrada da Deputada Célia Xakriabá no Congresso e deixou indígenas desacordados. Explicou que o episódio é expressão do racismo estrutural no Brasil, que historicamente marginaliza e violenta povos originários. Reafirmou solidariedade à Deputada Célia e aos participantes do ATL, destacando que o movimento indígena atua de forma pacífica em defesa da democracia e dos direitos. Por fim, criticou tentativas de equiparar o ATL aos ataques golpistas do 8 de Janeiro, ressaltando que aqueles atentaram contra as instituições, ao contrário das mobilizações dos povos indígenas.",BC_4296103_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Cabo Gilberto Silva,PL,PB,15/04/2025 17:36:00,"Orientação de bancada,Projeto de lei ordinária,Minoria parlamentar,Voto contrário
Proposta de Emenda à Constituição,Segurança pública,Governo federal,Arquivamento de proposição",4296104,1,"O Deputado orientou a bancada na votação do Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas.&nbsp;Em seguida, criticou a Proposta de Emenda Constitucional apresentada pelo Governo na área de segurança pública. Criticou o Presidente Lula, questionando sua credibilidade e acusando-o de desrespeitar mulheres, pessoas com deficiência, pobres e trabalhadores. Afirmou que a proposta não oferece soluções concretas para o combate à criminalidade e acusou o Governo de evitar pautas estruturais como a criação de um piso salarial nacional para os profissionais da segurança e a modernização do Código Penal. Por fim, rejeitou a centralização das forças policiais no Governo Federal e pediu o arquivamento do texto.",BC_4296104_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Daiana Santos,PCdoB,RS,15/04/2025 17:40:00,"Projeto de lei ordinária,Agravação penal,Injúria racial,Mulher,Idoso,alteração,Lei Caó (1989),Racismo,Atuação parlamentar",4296109,1,"A Deputada agradeceu o apoio dos colegas à aprovação do Projeto de Lei nº 5.701, de 2023, que altera a Lei n.º 7.716, de 5 de janeiro de 1989, para prever pena mais gravosa ao crime de injúria racial quando praticado contra mulheres ou pessoas idosas, destacando sua relevância em um país com envelhecimento populacional crescente e maioria composta por mulheres negras. Reconheceu o papel da autora da proposta, Deputada Silvye Alves, e reforçou a importância de debates parlamentares comprometidos com a transformação da realidade brasileira. Além disso, defendeu que a Câmara deve se concentrar em iniciativas que dialoguem com a diversidade e com as urgências sociais, ao invés de discursos que distorcem fatos. Por fim, ressaltou que legislar com responsabilidade é uma forma de respeito à população.",BC_4296109_1_1
50.2025,15/04/2025,2,Ordinária - CD,BC,Breves Comunicações,1,Heitor Schuch,PSB,RS,15/04/2025 17:40:00,"Programa de Garantia da Atividade Agropecuária (Proagro),Ministério do Desenvolvimento Agrário e Agricultura Familiar,Ministério da Fazenda,Securitização,Conselho Monetário Nacional (CMN),Agricultura,Agricultor,Rio Grande do Sul,Agropecuária,Setor agropecuário,Brasília (DF),Reunião",4296118,1,"O Deputado informou que representantes do setor agropecuário gaúcho participaram de duas reuniões em Brasília (DF): uma no Ministério da Fazenda, sobre a securitização de dívidas; e outra no Banco Central, com presença do Ministério do Desenvolvimento Agrário e do Tribunal de Contas da União (TCU). Ressaltou que essa articulação começa a gerar resultados, especialmente no que diz respeito ao Programa de Garantia da Atividade Agropecuária (Proagro). Por fim, anunciou que mudanças no Proagro devem ser formalizadas em breve por resolução do Conselho Monetário Nacional (CMN), como resposta às demandas dos agricultores do Rio Grande do Sul.",BC_4296118_1_1
